"photo-13279251_326200869";"http://cs540103.vk.me/c540101/v540101826/13de5/OrrYs4KD1sc.jpg";"Nike Air Max 90 Hyperfuse.<br/>Цена: 1080 грн. <br/>Размеры: 40 - 46<br/>Материал: нейлон, сетка<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20001<br/>Белый+Черый";"Nike Air Max 90 Hyperfuse.";1080;"NK20001";" 40 - 46";"Белый+Черый";"<h1>Nike Air Max 90 Hyperfuse.</h1><br/><b>Материал:</b> нейлон, сетка<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_329079109";"http://cs540103.vk.me/c7006/v7006826/ca66/kFvxeW6f1cM.jpg";"Nike Air Max 90 Liquid Gold &amp; Silver<br/>Цена: 1250 грн. <br/>Размеры: 36 - 43<br/>Материал: кожа, текстиль<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20016<br/>Золотой";"Nike Air Max 90 Liquid Gold &amp; Silver";1250;"NK20016";" 36 - 43";"Золотой";"<h1>Nike Air Max 90 Liquid Gold &amp; Silver</h1><br/><b>Материал:</b> кожа, текстиль<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_329079107";"http://cs540103.vk.me/c7006/v7006826/ca56/zUNyUyTVbJs.jpg";"Nike Air Max 90 Liquid Gold &amp; Silver<br/>Цена: 1250 грн. <br/>Размеры: 36 - 43<br/>Материал: кожа, текстиль<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20016<br/>Золотой";"Nike Air Max 90 Liquid Gold &amp; Silver";1250;"NK20016";" 36 - 43";"Золотой";"<h1>Nike Air Max 90 Liquid Gold &amp; Silver</h1><br/><b>Материал:</b> кожа, текстиль<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_329779752";"http://cs540103.vk.me/c7006/v7006826/e651/t0ntNldTcd4.jpg";"Nike Air Max 90 UNISEX<br/>Цена: 1100 грн. <br/>Размеры: 36 - 44<br/>Материал: текстиль<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20017<br/>Синий";"Nike Air Max 90 UNISEX";1100;"NK20017";" 36 - 44";"Синий";"<h1>Nike Air Max 90 UNISEX</h1><br/><b>Материал:</b> текстиль<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_329779753";"http://cs540103.vk.me/c7006/v7006826/e659/CPo9BHLJPkQ.jpg";"Nike Air Max 90 UNISEX<br/>Цена: 1100 грн. <br/>Размеры: 36 - 44<br/>Материал: текстиль<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20017<br/>Синий";"Nike Air Max 90 UNISEX";1100;"NK20017";" 36 - 44";"Синий";"<h1>Nike Air Max 90 UNISEX</h1><br/><b>Материал:</b> текстиль<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_329779754";"http://cs540103.vk.me/c7006/v7006826/e661/lCr6Lbqu_84.jpg";"Nike Air Max 90 UNISEX<br/>Цена: 1100 грн. <br/>Размеры: 36 - 44<br/>Материал: текстиль<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20017<br/>Синий";"Nike Air Max 90 UNISEX";1100;"NK20017";" 36 - 44";"Синий";"<h1>Nike Air Max 90 UNISEX</h1><br/><b>Материал:</b> текстиль<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_329779755";"http://cs540103.vk.me/c7006/v7006826/e669/H0qQHHJmVwI.jpg";"Nike Air Max 90 UNISEX<br/>Цена: 1100 грн. <br/>Размеры: 36 - 44<br/>Материал: текстиль<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20017<br/>Синий";"Nike Air Max 90 UNISEX";1100;"NK20017";" 36 - 44";"Синий";"<h1>Nike Air Max 90 UNISEX</h1><br/><b>Материал:</b> текстиль<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_329779757";"http://cs540103.vk.me/c7006/v7006826/e671/Vtl_lHesVUY.jpg";"Nike Air Max 90 UNISEX<br/>Цена: 1100 грн. <br/>Размеры: 36 - 44<br/>Материал: текстиль<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20017<br/>Синий";"Nike Air Max 90 UNISEX";1100;"NK20017";" 36 - 44";"Синий";"<h1>Nike Air Max 90 UNISEX</h1><br/><b>Материал:</b> текстиль<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_329779758";"http://cs540103.vk.me/c7006/v7006826/e679/W1EHLVQ2uzA.jpg";"Nike Air Max 90 UNISEX<br/>Цена: 1100 грн. <br/>Размеры: 36 - 44<br/>Материал: текстиль<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20017<br/>Светло синий";"Nike Air Max 90 UNISEX";1100;"NK20017";" 36 - 44";"Светло синий";"<h1>Nike Air Max 90 UNISEX</h1><br/><b>Материал:</b> текстиль<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_329779759";"http://cs540103.vk.me/c7006/v7006826/e681/DBA0_8ub4Ow.jpg";"Nike Air Max 90 UNISEX<br/>Цена: 1100 грн. <br/>Размеры: 36 - 44<br/>Материал: текстиль<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20017<br/>Светло синий";"Nike Air Max 90 UNISEX";1100;"NK20017";" 36 - 44";"Светло синий";"<h1>Nike Air Max 90 UNISEX</h1><br/><b>Материал:</b> текстиль<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_329779760";"http://cs540103.vk.me/c7006/v7006826/e689/mmFG3xMlIKc.jpg";"Nike Air Max 90 UNISEX<br/>Цена: 1100 грн. <br/>Размеры: 36 - 44<br/>Материал: текстиль<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20017<br/>Светло синий";"Nike Air Max 90 UNISEX";1100;"NK20017";" 36 - 44";"Светло синий";"<h1>Nike Air Max 90 UNISEX</h1><br/><b>Материал:</b> текстиль<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_329779763";"http://cs540103.vk.me/c7006/v7006826/e691/bppe30h1oz4.jpg";"Nike Air Max 90 UNISEX<br/>Цена: 1100 грн. <br/>Размеры: 36 - 44<br/>Материал: текстиль<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20017<br/>Светло синий";"Nike Air Max 90 UNISEX";1100;"NK20017";" 36 - 44";"Светло синий";"<h1>Nike Air Max 90 UNISEX</h1><br/><b>Материал:</b> текстиль<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_329779764";"http://cs540103.vk.me/c7006/v7006826/e699/r5DI4C0mvDU.jpg";"Nike Air Max 90 UNISEX<br/>Цена: 1100 грн. <br/>Размеры: 36 - 44<br/>Материал: текстиль<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20017<br/>Светло синий";"Nike Air Max 90 UNISEX";1100;"NK20017";" 36 - 44";"Светло синий";"<h1>Nike Air Max 90 UNISEX</h1><br/><b>Материал:</b> текстиль<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_333007135";"http://cs540103.vk.me/c7006/v7006826/12679/kz8JnONBEWU.jpg";"Nike Air Max 90 only Woman<br/>Цена: 960 грн. <br/>Размеры: 36 - 40<br/>Материал: текстиль, искусственная замша<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20018<br/>Бордовый";"Nike Air Max 90 only Woman";960;"NK20018";" 36 - 40";"Бордовый";"<h1>Nike Air Max 90 only Woman</h1><br/><b>Материал:</b> текстиль, искусственная замша<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_333007143";"http://cs540103.vk.me/c7006/v7006826/12687/eW8bDVf6fMw.jpg";"Nike Air Max 90 only Woman<br/>Цена: 960 грн. <br/>Размеры: 36 - 40<br/>Материал: текстиль, искусственная замша<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20018<br/>Бордовый";"Nike Air Max 90 only Woman";960;"NK20018";" 36 - 40";"Бордовый";"<h1>Nike Air Max 90 only Woman</h1><br/><b>Материал:</b> текстиль, искусственная замша<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_333007162";"http://cs540103.vk.me/c7006/v7006826/12695/RD0p1Z0n6og.jpg";"Nike Air Max 90 only Woman<br/>Цена: 960 грн. <br/>Размеры: 36 - 40<br/>Материал: текстиль, искусственная замша<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20018<br/>Бордовый";"Nike Air Max 90 only Woman";960;"NK20018";" 36 - 40";"Бордовый";"<h1>Nike Air Max 90 only Woman</h1><br/><b>Материал:</b> текстиль, искусственная замша<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_333007147";"http://cs540103.vk.me/c7006/v7006826/1268e/Vf74Ylw556M.jpg";"Nike Air Max 90 only Woman<br/>Цена: 960 грн. <br/>Размеры: 36 - 40<br/>Материал: текстиль, искусственная замша<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20018<br/>Бордовый";"Nike Air Max 90 only Woman";960;"NK20018";" 36 - 40";"Бордовый";"<h1>Nike Air Max 90 only Woman</h1><br/><b>Материал:</b> текстиль, искусственная замша<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_333007137";"http://cs540103.vk.me/c7006/v7006826/12680/-NYxqJkn20k.jpg";"Nike Air Max 90 only Woman<br/>Цена: 960 грн. <br/>Размеры: 36 - 40<br/>Материал: текстиль, искусственная замша<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20018<br/>Зеленый";"Nike Air Max 90 only Woman";960;"NK20018";" 36 - 40";"Зеленый";"<h1>Nike Air Max 90 only Woman</h1><br/><b>Материал:</b> текстиль, искусственная замша<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_333007132";"http://cs540103.vk.me/c7006/v7006826/12672/XnLUXw9fPyg.jpg";"Nike Air Max 90 only Woman<br/>Цена: 960 грн. <br/>Размеры: 36 - 40<br/>Материал: текстиль, искусственная замша<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20018<br/>Зеленый";"Nike Air Max 90 only Woman";960;"NK20018";" 36 - 40";"Зеленый";"<h1>Nike Air Max 90 only Woman</h1><br/><b>Материал:</b> текстиль, искусственная замша<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_333007127";"http://cs540103.vk.me/c7006/v7006826/1266b/Q-UoqczHqKE.jpg";"Nike Air Max 90 only Woman<br/>Цена: 960 грн. <br/>Размеры: 36 - 40<br/>Материал: текстиль, искусственная замша<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20018<br/>Зеленый";"Nike Air Max 90 only Woman";960;"NK20018";" 36 - 40";"Зеленый";"<h1>Nike Air Max 90 only Woman</h1><br/><b>Материал:</b> текстиль, искусственная замша<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_333007122";"http://cs540103.vk.me/c7006/v7006826/12664/oWWuLSp_jEs.jpg";"Nike Air Max 90 only Woman<br/>Цена: 960 грн. <br/>Размеры: 36 - 40<br/>Материал: текстиль, искусственная замша<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20018<br/>Зеленый";"Nike Air Max 90 only Woman";960;"NK20018";" 36 - 40";"Зеленый";"<h1>Nike Air Max 90 only Woman</h1><br/><b>Материал:</b> текстиль, искусственная замша<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_333007119";"http://cs540103.vk.me/c7006/v7006826/1265d/9PhYbgtXP-E.jpg";"Nike Air Max 90 only Woman<br/>Цена: 960 грн. <br/>Размеры: 36 - 40<br/>Материал: текстиль, искусственная замша<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20018<br/>Зеленый";"Nike Air Max 90 only Woman";960;"NK20018";" 36 - 40";"Зеленый";"<h1>Nike Air Max 90 only Woman</h1><br/><b>Материал:</b> текстиль, искусственная замша<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351218201";"http://cs540103.vk.me/c7006/v7006826/234c5/8nJn7i8DX5w.jpg";"Nike Air Max 90 only Woman<br/>Цена: 960 грн. <br/>Размеры: 36 - 40<br/>Материал: текстиль, искусственная замша<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20018<br/>Зеленый";"Nike Air Max 90 only Woman";960;"NK20018";" 36 - 40";"Зеленый";"<h1>Nike Air Max 90 only Woman</h1><br/><b>Материал:</b> текстиль, искусственная замша<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351218204";"http://cs540103.vk.me/c7006/v7006826/234cd/sMggBRi4MeA.jpg";"Nike Air Max 90 only Woman<br/>Цена: 960 грн. <br/>Размеры: 36 - 40<br/>Материал: текстиль, искусственная замша<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20018<br/>Зеленый";"Nike Air Max 90 only Woman";960;"NK20018";" 36 - 40";"Зеленый";"<h1>Nike Air Max 90 only Woman</h1><br/><b>Материал:</b> текстиль, искусственная замша<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351218194";"http://cs540103.vk.me/c7006/v7006826/234bd/QZCunfe3rAM.jpg";"Nike Air Max 90 only Woman<br/>Цена: 960 грн. <br/>Размеры: 36 - 40<br/>Материал: текстиль, искусственная замша<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20018<br/>Зеленый";"Nike Air Max 90 only Woman";960;"NK20018";" 36 - 40";"Зеленый";"<h1>Nike Air Max 90 only Woman</h1><br/><b>Материал:</b> текстиль, искусственная замша<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_334156187";"http://cs540103.vk.me/c7006/v7006826/13a46/xWS4_LpdCkk.jpg";"Nike Air Max 90 HYP PRM 25Anniversary<br/>Цена: 1285 грн. <br/>Размеры: 36 - 46<br/>Материал: нейлон, сетка<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20019<br/>Черный";"Nike Air Max 90 HYP PRM 25Anniversary";1285;"NK20019";" 36 - 46";"Черный";"<h1>Nike Air Max 90 HYP PRM 25Anniversary</h1><br/><b>Материал:</b> нейлон, сетка<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_334156193";"http://cs540103.vk.me/c7006/v7006826/13a4e/MJtfuBGFvgs.jpg";"Nike Air Max 90 HYP PRM 25Anniversary<br/>Цена: 1285 грн. <br/>Размеры: 36 - 46<br/>Материал: нейлон, сетка<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20019<br/>Черный";"Nike Air Max 90 HYP PRM 25Anniversary";1285;"NK20019";" 36 - 46";"Черный";"<h1>Nike Air Max 90 HYP PRM 25Anniversary</h1><br/><b>Материал:</b> нейлон, сетка<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
